TAZ,HBW_P,HBO_P,NHB_P,HBW_A,HBO_A,NHB_A,P,A
515,4.648523282,11.26105723,11.12749275,3.559329616,5.006404206,6.129444658,27.03707326,14.69517848
516,17.92293996,43.418359,42.90338509,1.355054273,3.538950769,4.23278227,104.2446841,9.126787312
517,13.55672108,32.84118475,32.45166396,9.377566885,33.49819499,39.35189397,78.84956979,82.22765584
518,22.76813117,55.15584469,54.50165549,3.693770651,6.080825323,7.40148619,132.4256314,17.17608216
519,13.51991502,32.96135714,32.11276875,0.501132472,1.255495449,1.590087346,78.59404091,3.346715267
520,10.50694986,25.61579169,24.95631449,4.010360567,7.687643169,10.09466827,61.07905604,21.79267201
521,55.59830347,135.5478592,132.0581867,1.30819273,3.826618107,4.747529853,323.2043494,9.88234069
522,58.34567629,142.2459143,138.5838008,1.319891537,4.277662905,4.698833697,339.1753915,10.29638814
523,0,0,0,0,0,0,0,0
524,19.47443699,47.47839553,46.25606675,0.292515289,1.09971911,1.412606687,113.2088993,2.804841086
525,25.92959567,63.21597896,61.58848693,2.238603661,5.726423146,6.744723735,150.7340616,14.70975054
526,46.81906586,114.144205,111.2055684,0.620425376,1.285631992,1.613744594,272.1688393,3.519801962
527,31.32335784,76.36589306,74.39985719,6.742997206,19.50300466,22.052304,182.0891081,48.29830586
528,20.70910089,50.48848824,49.18866478,33.75900481,119.2236406,141.6541684,120.3862539,294.6368138
529,24.84232093,60.56521888,59.00597054,1.889299002,4.171623515,5.253040341,144.4135103,11.31396286
530,0,0,0,3.257369803,9.774079035,9.927445634,0,22.95889447
531,10.32074336,25.16182294,24.51403314,0.058503058,0.219943822,0.282521337,59.99659943,0.560968217
532,42.70039789,109.3635401,104.2840245,9.751592516,37.52372704,36.70348573,256.3479624,83.97880528
533,24.69465436,63.24753294,60.30992842,36.5496827,145.1800495,148.3422258,148.2521157,330.071958
534,34.09757165,87.33012639,83.27397808,147.1454925,509.1354656,471.9442392,204.7016761,1128.225197
535,14.70247872,37.13428052,36.67537169,74.17222908,323.0047938,320.7321075,88.51213093,717.9091304
536,9.813040593,24.78495014,24.47865546,3.227460852,9.332966877,9.429272476,59.0766462,21.9897002
537,3.778172961,9.542590553,9.424662348,36.16575713,110.4477998,145.4629077,22.74542586,292.0764646
538,5.995880102,15.14388817,14.95673862,0.960746204,3.471970156,4.423353317,36.0965069,8.856069677
539,1.205799881,3.045507623,3.007870962,25.66069383,69.23725174,102.0793535,7.259178466,196.9772991
540,0.321546635,0.812135366,0.802098923,38.47601399,123.2465501,147.2883532,1.935780924,309.0109173
541,17.69921298,44.7031791,44.15073313,63.15915195,284.9452959,272.2670345,106.5531252,620.3714823
542,12.177373,30.75658149,30.37648884,86.31625707,403.4535474,388.2865605,73.31044333,878.056365
543,9.818236522,22.29718948,22.2522843,16.52946288,56.51356779,66.76198053,54.3677103,139.8050112
544,19.45331824,44.17843489,44.08946221,15.11034777,24.91610416,55.00544959,107.7212153,95.03190153
545,19.17361374,43.54322668,43.45553327,8.689239663,30.05563471,32.91489272,106.1723737,71.6597671
546,20.77228383,47.17380228,47.07879711,1.846198523,4.090949102,4.31760335,115.0248832,10.25475098
547,0,0,0,39.54045098,161.2388599,190.566763,0,391.3460738
548,3.079939732,8.468795666,8.242030588,1.086003876,3.609150111,4.520809233,19.79076599,9.21596322
549,18.11538713,49.81120586,48.47743392,7.356174322,22.91849253,22.99505567,116.4040269,53.26972253
550,69.76118273,191.8197281,186.6834588,54.23270488,164.1242014,167.4459476,448.2643696,385.8028539
551,13.10550321,36.03571447,35.07080258,0.634571012,1.623754353,1.706816785,84.21202025,3.965142149
552,0.68771497,2.357272459,2.261385375,51.27691285,81.06772818,193.0694015,5.306372804,325.4140426
553,0.859643713,2.946590573,2.826731719,3.557480374,9.636294144,15.97591553,6.632966006,29.16969005
554,1.432739522,4.910984289,4.711219532,13.90601432,37.93378454,43.25313186,11.05494334,95.09293072
555,1.375429941,4.714544917,4.522770751,48.39031405,146.9869117,168.0646298,10.61274561,363.4418556
