ZONE,HHSIZE,INCOME,WORKERS,TOTHH
3570,4,4,1,21.064402437794396
3570,4,4,2,56.559010542441385
3570,4,4,3,25.59468025851316
3580,1,1,0,10.81117336004825
3580,1,1,1,5.334420036745879
3580,1,1,2,0.0
3580,1,1,3,0.0
3580,1,2,0,8.443324919153396
3580,1,2,1,9.346259210414452
3580,1,2,2,0.0
3580,1,2,3,0.0
3580,1,3,0,3.6407119391602127
3580,1,3,1,5.2371593900381646
3580,1,3,2,0.0
3580,1,3,3,0.0
3580,1,4,0,2.442577855487757
3580,1,4,1,4.79059192887948
3580,1,4,2,0.0
3580,1,4,3,0.0
3580,2,1,0,4.354846163636758
3580,2,1,1,1.4621227024375971
3580,2,1,2,0.540635102698481
3580,2,1,3,0.0
3580,2,2,0,7.984858737283112
3580,2,2,1,6.01434284345841
3580,2,2,2,3.226013261459075
3580,2,2,3,0.0
3580,2,3,0,6.881955864340213
3580,2,3,1,6.736246658057127
3580,2,3,2,6.440478857793708
3580,2,3,3,0.0
3580,2,4,0,9.745802574404667
3580,2,4,1,13.006336829581986
3580,2,4,2,20.298290833855333
3580,2,4,3,0.0
3580,3,1,0,1.1543295457102596
3580,3,1,1,1.5436036195057599
3580,3,1,2,0.8634836600758299
3580,3,1,3,0.13137751523925154
3580,3,2,0,1.0260394441991658
3580,3,2,1,3.0780805068553203
3580,3,2,2,2.497789624663198
3580,3,2,3,0.284935109856439
3580,3,3,0,0.7523377059526617
3580,3,3,1,2.9330124102302153
3580,3,3,2,4.2424037094997695
3580,3,3,3,0.9571741025150377
3580,3,4,0,0.9919598550127475
3580,3,4,1,5.272619820905979
3580,3,4,2,12.448838915302689
3580,3,4,3,4.858488390382028
3580,4,1,0,0.2963670056196058
3580,4,1,1,1.434538638392623
3580,4,1,2,0.912600822854894
3580,4,1,3,0.16099906703481695
3580,4,2,0,0.3859697744395142
3580,4,2,1,4.191269967403922
3580,4,2,2,3.867869284173166
3580,4,2,3,0.5116081816408361
3580,4,3,0,0.2598462219416386
3580,4,3,1,3.666856380707778
3580,4,3,2,6.03173515444231
3580,4,3,3,1.5779629183211659
3580,4,4,0,0.4610428647966919
3580,4,4,1,8.870540603731337
3580,4,4,2,23.817860535336784
3580,4,4,3,10.778309574322517
3590,1,1,0,21.76620510809296
3590,1,1,1,10.739822291778827
3590,1,1,2,0.0
3590,1,1,3,0.0
3590,1,2,0,11.066698422001224
3590,1,2,1,12.250177867829715
3590,1,2,2,0.0
3590,1,2,3,0.0
3590,1,3,0,4.111694387169828
3590,1,3,1,5.9146670290264
3590,1,3,2,0.0
3590,1,3,3,0.0
3590,1,4,0,1.9081238056540104
3590,1,4,1,3.742375082182807
3590,1,4,2,0.0
3590,1,4,3,0.0
3590,2,1,0,12.29894925354221
3590,2,1,1,4.129324491387923
3590,2,1,2,1.5268607530373417
3590,2,1,3,0.0
3590,2,2,0,14.68104993590536
3590,2,2,1,11.05803753348696
3590,2,2,2,5.931383803226617
3590,2,2,3,0.0
3590,2,3,0,10.902640644840023
3590,2,3,1,10.671802908291758
3590,2,3,2,10.203236979629553
3590,2,3,3,0.0
3590,2,4,0,10.679749088715381
3590,2,4,1,14.252742433758836
3590,2,4,2,22.243489069302075
3590,2,4,3,0.0
3590,3,1,0,2.5572433440510025
3590,3,1,1,3.4196214560247804
3590,3,1,2,1.9129180662763392
3590,3,1,3,0.2910471083860339
3590,3,2,0,1.4797930690039058
3590,3,2,1,4.439324653289226
3590,3,2,2,3.6024070958513676
3590,3,2,3,0.41094424104769495
3590,3,3,0,0.9349312941631627
3590,3,3,1,3.6448593055971243
3590,3,3,2,5.272042008665176
3590,3,3,3,1.1894818182357005
3590,3,4,0,0.8526770814443494
3590,3,4,1,4.532282287167724
3590,3,4,2,10.700876230051394
3590,3,4,3,4.176299756494647
3590,4,1,0,0.7789458680475277
3590,4,1,1,3.7704195262704316
3590,4,1,2,2.3986024984576324
3590,4,1,3,0.4231562746469957
3590,4,2,0,0.6604278953103415
3590,4,2,1,7.171627900836565
3590,4,2,2,6.618261169262393
3590,4,2,3,0.8754061509486358
3590,4,3,0,0.38310556061688145
3590,4,3,1,5.406247814325191
3590,4,3,2,8.892918513759174
3590,4,3,3,2.326477421680031
3590,4,4,0,0.47018306136262616
3590,4,4,1,9.046399490084474
3590,4,4,2,24.290050745175492
3590,4,4,3,10.991990070606182
3600,1,1,0,21.99660943834521
3600,1,1,1,10.853507775760848
3600,1,1,2,0.0
3600,1,1,3,0.0
3600,1,2,0,17.37477987109848
3600,1,2,1,19.23284937558229
3600,1,2,2,0.0
3600,1,2,3,0.0
3600,1,3,0,7.623811990729407
3600,1,3,1,10.966843634529317
3600,1,3,2,0.0
3600,1,3,3,0.0
3600,1,4,0,5.254449785147248
3600,1,4,1,10.305474879695229
3600,1,4,2,0.0
3600,1,4,3,0.0
3600,2,1,0,9.021687449454726
3600,2,1,1,3.0289965565921095
3600,2,1,2,1.1200030351190118
3600,2,1,3,0.0
3600,2,2,0,16.730352556307643
3600,2,2,1,12.601610056761272
3600,2,2,2,6.759335511287774
3600,2,2,3,0.0
3600,2,3,0,14.673367326641161
3600,2,3,1,14.362693333838676
3600,2,3,2,13.732071798012557
3600,2,3,3,0.0
3600,2,4,0,21.346588920965107
3600,2,4,1,28.488256718626918
3600,2,4,2,44.460091092597615
3600,2,4,3,0.0
3600,3,1,0,1.8482220424457887
3600,3,1,1,2.47149719503562
3600,3,1,2,1.382542394218933
3600,3,1,3,0.2103513857453403
3600,3,2,0,1.6615418588588857
3600,3,2,1,4.984564322543662
3600,3,2,2,4.044856208467295
3600,3,2,3,0.46141658077730785
3600,3,3,0,1.239767106775844
3600,3,3,1,4.833271390225332
3600,3,3,2,6.990999561881029
3600,3,3,3,1.5773142278615244
3600,3,4,0,1.6792461000155403
3600,3,4,1,8.9257909242781
3600,3,4,2,21.07410304217915
3600,3,4,3,8.224725668373905
3600,4,1,0,0.5171187729467087
3600,4,1,1,2.503068311802523
3600,4,1,2,1.5923601776056142
3600,4,1,3,0.2809207449275581
3600,4,2,0,0.6811404070575938
3600,4,2,1,7.396546363847881
3600,4,2,2,6.825824800641584
3600,4,2,3,0.9028608667683244
3600,4,3,0,0.4666376820729303
3600,4,3,1,6.585023054028175
3600,4,3,2,10.831925476210827
3600,4,3,3,2.8337412531932316
3600,4,4,0,0.850545743301767
3600,4,4,1,16.364640096135616
3600,4,4,2,43.93990546154355
3600,4,4,3,19.884149671140243
3610,1,1,0,30.866883777374053
3610,1,1,1,15.230254645846843
3610,1,1,2,0.0
3610,1,1,3,0.0
3610,1,2,0,16.841195755375384
3610,1,2,1,18.64220345068191
3610,1,2,2,0.0
3610,1,2,3,0.0
3610,1,3,0,6.557421602753916
3610,1,3,1,9.432842448178793
3610,1,3,2,0.0
3610,1,3,3,0.0
3610,1,4,0,3.204051388917589
3610,1,4,1,6.284058741046186
3610,1,4,2,0.0
3610,1,4,3,0.0
3610,2,1,0,13.167982280505647
3610,2,1,1,4.4210989583027756
3610,2,1,2,1.6347474021005988
3610,2,1,3,0.0
3610,2,2,0,16.867593225815646
3610,2,2,1,12.70498225978258
3610,2,2,2,6.814782981858177
3610,2,2,3,0.0
3610,2,3,0,13.127593866620785
3610,2,3,1,12.849647986057455
3610,2,3,2,12.285459601647606
3610,2,3,3,0.0
3610,2,4,0,13.539266200084953
3610,2,4,1,18.068933295053586
3610,2,4,2,28.199213036397836
3610,2,4,3,0.0
3610,3,1,0,3.3099176471838416
3610,3,1,1,4.4261198021361166
3610,3,1,2,2.4759478912768516
3610,3,1,3,0.3767111027778468
3610,3,2,0,2.0553741951443696
3610,3,2,1,6.166046812464708
3610,3,2,2,5.003601341505085
3610,3,2,3,0.5707853391022947
3610,3,3,0,1.3609025846796883
3610,3,3,1,5.30552189315772
3610,3,3,2,7.674077914521289
3610,3,3,3,1.7314308452102738
3610,3,4,0,1.3068103796719386
3610,3,4,1,6.946162463334149
3610,3,4,2,16.40013134319075
3610,3,4,3,6.4005846869531355
3610,4,1,0,0.6877253875046392
3610,4,1,1,3.328874747431328
3610,4,1,2,2.117707918338583
3610,4,1,3,0.37360145922087123
3610,4,2,0,0.6257170181042037
3610,4,2,1,6.794700310100754
3610,4,2,2,6.270417517600062
3610,4,2,3,0.8293964114648166
3610,4,3,0,0.380389433919004
3610,4,3,1,5.367918811738578
3610,4,3,2,8.829869850726519
3610,4,3,3,2.309983253788395
3610,4,4,0,0.49153858158915026
3610,4,4,1,9.457283214240412
3610,4,4,2,25.393294806092065
3610,4,4,3,11.491241714428247
3620,1,1,0,18.401858327597026
3620,1,1,1,9.079795366046605
3620,1,1,2,0.0
3620,1,1,3,0.0
3620,1,2,0,14.897222989402643
3620,1,2,1,16.490341057283768
3620,1,2,2,0.0
3620,1,2,3,0.0
3620,1,3,0,6.747492253628215
3620,1,3,1,9.706258832290361
3620,1,3,2,0.0
3620,1,3,3,0.0
3620,1,4,0,9.578551085250226
3620,1,4,1,18.78627099491016
3620,1,4,2,0.0
3620,1,4,3,0.0
3620,2,1,0,5.335285199198869
3620,2,1,1,1.7913013044790163
3620,2,1,2,0.6623523204286397
3620,2,1,3,0.0
3620,2,2,0,10.140398535823598
3620,2,2,1,7.637935168343154
3620,2,2,2,4.09688652352764
3620,2,2,3,0.0
3620,2,3,0,9.180449162509703
3620,2,3,1,8.986074774303749
3620,2,3,2,8.591523965238661
3620,2,3,3,0.0
3620,2,4,0,27.508378037914007
3620,2,4,1,36.711520438165735
3620,2,4,2,57.29369680108937
3620,2,4,3,0.0
3620,3,1,0,1.0551291803764193
3620,3,1,1,1.4109499561263037
3620,3,1,2,0.7892779058718877
3620,3,1,3,0.12008724067526913
3620,3,2,0,0.9721714071812507
3620,3,2,1,2.916478381688659
3620,3,2,2,2.366653317258038
3620,3,2,3,0.26997574827221615
3620,3,3,0,0.7487828276679146
3620,3,3,1,2.919153604479122
3620,3,3,2,4.222357886058108
3620,3,3,3,0.9526513497607485
3620,3,4,0,2.0889712913585727
3620,3,4,1,11.103626200658319
3620,3,4,2,26.216047931174113
3620,3,4,3,10.231505555007116
3620,4,1,0,0.22133620738500773
3620,4,1,1,1.0713586045290577
3620,4,1,2,0.6815590168846279
3620,4,1,3,0.12023917040127366
3620,4,2,0,0.29879881636070127
3620,4,2,1,3.244675071064933
3620,4,2,2,2.994314167805304
3620,4,2,3,0.39606189198809555
3620,4,3,0,0.21130328254633068
3620,4,3,1,2.981835887702594
3620,4,3,2,4.9049219498369965
3620,4,3,3,1.2831771879775025
3620,4,4,0,0.7932799357298188
3620,4,4,1,15.26283653282391
3620,4,4,2,40.981505880208395
3620,4,4,3,18.54538347571019
3630,1,1,0,21.15065312018466
3630,1,1,1,10.436098288046624
3630,1,1,2,0.0
3630,1,1,3,0.0
3630,1,2,0,16.415195368776175
3630,1,2,1,18.17064632419243
3630,1,2,2,0.0
3630,1,2,3,0.0
3630,1,3,0,7.092445507342326
3630,1,3,1,10.202473639175025
3630,1,3,2,0.0
3630,1,3,3,0.0
3630,1,4,0,9.376953958835678
3630,1,4,1,18.390881523693498
3630,1,4,2,0.0
3630,1,4,3,0.0
3630,2,1,0,6.559447943310396
3630,2,1,1,2.2023091960067007
3630,2,1,2,0.8143267705042069
3630,2,1,3,0.0
3630,2,2,0,11.952075048904142
3630,2,2,1,9.002523325705484
3630,2,2,2,4.828833405616176
3630,2,2,3,0.0
3630,2,3,0,10.32202943721808
3630,2,3,1,10.103484775471417
3630,2,3,2,9.659871941986186
3630,2,3,3,0.0
3630,2,4,0,28.805438983952254
3630,2,4,1,38.44252323899974
3630,2,4,2,59.995179835546196
3630,2,4,3,0.0
3630,3,1,0,1.6822166513077395
3630,3,1,1,2.249509874715846
3630,3,1,2,1.258363867155413
3630,3,1,3,0.19145784196914103
3630,3,2,0,1.4859280289487917
3630,3,2,1,4.457729306953814
3630,3,2,2,3.61734203756798
3630,3,2,3,0.4126479430795649
3630,3,3,0,1.091751211818396
3630,3,3,1,4.256226728783303
3630,3,3,2,6.156343559843672
3630,3,3,3,1.3889985548693617
3630,3,4,0,2.836668780823551
3630,3,4,1,15.077904578026748
3630,3,4,2,35.59945750837533
3630,3,4,3,13.893629131607605
3630,4,1,0,0.4048137046376405
3630,4,1,1,1.9594654251051267
3630,4,1,2,1.2465399756051971
3630,4,1,3,0.21991189145130846
3630,4,2,0,0.5239143006922048
3630,4,2,1,5.689218222264663
3630,4,2,2,5.2502350323393205
3630,4,2,3,0.6944555259592583
3630,4,3,0,0.3534276310548627
3630,4,3,1,4.987443551682779
3630,4,3,2,8.204013323171116
3630,4,3,3,2.1462528565834824
3630,4,4,0,1.235745610913238
3630,4,4,1,23.775948950695742
3630,4,4,2,63.839653241060745
3630,4,4,3,28.88939351746964
3640,1,1,0,23.13974490448413
3640,1,1,1,11.417550598145029
3640,1,1,2,0.0
3640,1,1,3,0.0
3640,1,2,0,18.173040489637646
3640,1,2,1,20.116476469146864
3640,1,2,2,0.0
3640,1,2,3,0.0
3640,1,3,0,8.000241879437798
3640,1,3,1,11.5083375399205
3640,1,3,2,0.0
3640,1,3,3,0.0
3640,1,4,0,10.88473218923927
3640,1,4,1,21.34806473277047
3640,1,4,2,0.0
3640,1,4,3,0.0
3640,2,1,0,7.2866069550782155
3640,2,1,1,2.4464500127973303
3640,2,1,2,0.9046003811515501
3640,2,1,3,0.0
3640,2,2,0,13.435323244051448
3640,2,2,1,10.119733217710678
3640,2,2,2,5.42808988654029
3640,2,2,3,0.0
3640,2,3,0,11.822122990971467
3640,2,3,1,11.571817381410483
3640,2,3,2,11.06373459500359
3640,2,3,3,0.0
3640,2,4,0,33.95109082811267
3640,2,4,1,45.30969303665987
3640,2,4,2,70.7124026466098
3640,2,4,3,0.0
3640,3,1,0,1.444390078983668
3640,3,1,1,1.9314811460756185
3640,3,1,2,1.0804602867638005
3640,3,1,3,0.16439012612844534
3640,3,2,0,1.2910619983628995
3640,3,2,1,3.8731383990839245
3640,3,2,2,3.1429603243224005
3640,3,2,3,0.358532895021528
3640,3,3,0,0.96649269887505
3640,3,3,1,3.7679024429699153
3640,3,3,2,5.4500155694309305
3640,3,3,3,1.2296363379283708
3640,3,4,0,2.5842372274521996
3640,3,4,1,13.736140992532887
3640,3,4,2,32.43150698176939
3640,3,4,3,12.657252714534707
3640,4,1,0,0.3791051633945375
3640,4,1,1,1.8350254737926048
3640,4,1,2,1.1673758465085582
3640,4,1,3,0.2059459266965197
3640,4,2,0,0.49649113660352323
3640,4,2,1,5.391428364955272
3640,4,2,2,4.975422803305375
3640,4,2,3,0.6581057492581625
3640,4,3,0,0.3412536602118992
3640,4,3,1,4.815648855841109
3640,4,3,2,7.921422460952805
3640,4,3,3,2.0723242290461
3640,4,4,0,1.2278766751715735
3640,4,4,1,23.624549331843884
3640,4,4,2,63.433137430130365
3640,4,4,3,28.70543269317294
3650,1,1,0,27.815613028731015
3650,1,1,1,13.72470485240376
3650,1,1,2,0.0
3650,1,1,3,0.0
3650,1,2,0,21.587925421232054
3650,1,2,1,23.896551267881485
3650,1,2,2,0.0
3650,1,2,3,0.0
3650,1,3,0,9.327405567033077
3650,1,3,1,13.417460778660052
3650,1,3,2,0.0
3650,1,3,3,0.0
3650,1,4,0,12.331804659889544
3650,1,4,1,24.18618663043116
3650,1,4,2,0.0
3650,1,4,3,0.0
3650,2,1,0,8.626450664972872
3650,2,1,1,2.896297339739232
3650,2,1,2,1.0709361171293943
3650,2,1,3,0.0
3650,2,2,0,15.71839378016173
3650,2,2,1,11.83938404582761
3650,2,2,2,6.350487648187391
3650,2,2,3,0.0
3650,2,3,0,13.57469080814473
3650,2,3,1,13.287278702896842
3650,2,3,2,12.70387530439714
3650,2,3,3,0.0
3650,2,4,0,37.88256274392264
3650,2,4,1,50.55646954199966
3650,2,4,2,78.90076473818644
3650,2,4,3,0.0
3650,3,1,0,2.2123140660185583
3650,3,1,1,2.958371820664557
3650,3,1,2,1.654897471923877
3650,3,1,3,0.25178973023992696
3650,3,2,0,1.9541712876157147
3650,3,2,1,5.862441820802646
3650,3,2,2,4.757233062156796
3650,3,2,3,0.5426809014634715
3650,3,3,0,1.4357821037028813
3650,3,3,1,5.597442073190427
3650,3,3,2,8.09632067432993
3650,3,3,3,1.826697553034024
3650,3,4,0,3.7305553000994625
3650,3,4,1,19.82922970006433
3650,3,4,2,46.81750149553188
3650,3,4,3,18.27176727326174
3650,4,1,0,0.5323779503613416
3650,4,1,1,2.5769290290089293
3650,4,1,2,1.6393476546210435
3650,4,1,3,0.28921017418550965
3650,4,2,0,0.6890093353365607
3650,4,2,1,7.481995549134948
3650,4,2,2,6.904680680052803
3650,4,2,3,0.9132912381467841
3650,4,3,0,0.46479917963863565
3650,4,3,1,6.559078769244022
3650,4,3,2,10.789248851237794
3650,4,3,3,2.822576616490483
3650,4,4,0,1.6251517870297958
3650,4,4,1,31.26818787322828
3650,4,4,2,83.95670244088498
3650,4,4,3,37.99297289547009
3660,1,1,0,59.89705048006627
3660,1,1,1,29.554241300355848
3660,1,1,2,0.0
3660,1,1,3,0.0
3660,1,2,0,47.90652397869323
3660,1,2,1,53.02967672831163
3660,1,2,2,0.0
3660,1,2,3,0.0
3660,1,3,0,26.469785858294976
3660,1,3,1,38.076752535397056
3660,1,3,2,0.0
3660,1,3,3,0.0
3660,1,4,0,17.257850612937535
3660,1,4,1,33.84756791698537
3660,1,4,2,0.0
3660,1,4,3,0.0
3660,2,1,0,8.727487600069033
3660,2,1,1,2.9302200986698117
3660,2,1,2,1.0834794106762864
3660,2,1,3,0.0
3660,2,2,0,16.38823610802872
3660,2,2,1,12.343921639215662
3660,2,2,2,6.62111488204135
3660,2,2,3,0.0
3660,2,3,0,18.099217952821856
3660,2,3,1,17.71600964195265
3660,2,3,2,16.93815433658336
3660,2,3,3,0.0
3660,2,4,0,24.908049279072223
3660,2,4,1,33.24123141405106
3660,2,4,2,51.87780323997515
3660,2,4,3,0.0
3660,3,1,0,1.6039641121938364
3660,3,1,1,2.1448682643017127
3660,3,1,2,1.1998279064885442
3660,3,1,3,0.18255169884203148
3660,3,2,0,1.4600826638902984
3660,3,2,1,4.380194164587819
3660,3,2,2,3.554424100978199
3660,3,2,3,0.4054705855482768
3660,3,3,0,1.3718580248316485
3660,3,3,1,5.348232024088278
3660,3,3,2,7.7358552248596375
3660,3,3,3,1.7453690853278967
3660,3,4,0,1.7577803936823173
3660,3,4,1,9.343228657585339
3660,3,4,2,22.05968805980289
3660,3,4,3,8.609376268999254
3660,4,1,0,0.2894023379228868
3660,4,1,1,1.4008267719396748
3660,4,1,2,0.8911545709091067
3660,4,1,3,0.15721556556495864
3660,4,2,0,0.38598820315178256
3660,4,2,1,4.191470085945278
3660,4,2,2,3.86805396145841
3660,4,2,3,0.511632609149408
3660,4,3,0,0.3329814913985138
3660,4,3,1,4.698914986212375
3660,4,3,2,7.729403000125759
3660,4,3,3,2.0220899961060237
3660,4,4,0,0.574141808032153
3660,4,4,1,11.046582887026776
3660,4,4,2,29.660646667303215
3660,4,4,3,13.422348807546706
3670,1,1,0,17.821048351373253
3670,1,1,1,8.793213672133579
3670,1,1,2,0.0
3670,1,1,3,0.0
3670,1,2,0,14.53203582718448
3670,1,2,1,16.086100558299293
3670,1,2,2,0.0
3670,1,2,3,0.0
3670,1,3,0,6.546787909340908
3670,1,3,1,9.417545894032417
3670,1,3,2,0.0
3670,1,3,3,0.0
3670,1,4,0,4.697418495578968
3670,1,4,1,9.212977625638915
3670,1,4,2,0.0
3670,1,4,3,0.0
3670,2,1,0,6.7492696906150424
3670,2,1,1,2.2660411111471244
3670,2,1,2,0.8378923101334531
3670,2,1,3,0.0
3670,2,2,0,12.921226578366934
3670,2,2,1,9.732506129062452
3670,2,2,2,5.220386442342047
3670,2,2,3,0.0
3670,2,3,0,11.635294599984153
3670,2,3,1,11.388944641563414
3670,2,3,2,10.888891232751837
3670,2,3,3,0.0
3670,2,4,0,17.621870060854324
3670,2,4,1,23.5174041161611
3670,2,4,2,36.702348606059175
3670,2,4,3,0.0
3670,3,1,0,1.3793464697950968
3670,3,1,1,1.8445029075454602
3670,3,1,2,1.031805122443172
3670,3,1,3,0.1569873287304722
3670,3,2,0,1.2801479149583732
3670,3,2,1,3.8403965512265192
3670,3,2,2,3.1163910881739674
3670,3,2,3,0.3555020119775742
3670,3,3,0,0.9807039420887367
3670,3,3,1,3.8233054254081846
3670,3,3,2,5.530152229403336
3670,3,3,3,1.247716827396141
3670,3,4,0,1.382891391853508
3670,3,4,1,7.350560132046232
3670,3,4,2,17.354928314434478
3670,3,4,3,6.773219438797925
3670,4,1,0,0.3079554306350312
3670,4,1,1,1.4906313988130622
3670,4,1,2,0.9482849779873433
3670,4,1,3,0.1672943886479156
3670,4,2,0,0.4187587082589161
3670,4,2,1,4.547327054464739
3670,4,2,2,4.196452811639838
3670,4,2,3,0.5550703590448721
3670,4,3,0,0.2945479186013418
3670,4,3,1,4.156554236875176
3670,4,3,2,6.837255596868201
3670,4,3,3,1.7886952126861757
3670,4,4,0,0.5589201165025335
3670,4,4,1,10.753715036592727
3670,4,4,2,28.87428133417032
3670,4,4,3,13.066494469309784
3680,1,1,0,91.3988205108037
3680,1,1,1,45.097759811114116
3680,1,1,2,0.0
3680,1,1,3,0.0
3680,1,2,0,49.253306962150326
3680,1,2,1,54.520485501406604
3680,1,2,2,0.0
3680,1,2,3,0.0
3680,1,3,0,14.506816684601276
3680,1,3,1,20.86803693588749
3680,1,3,2,0.0
3680,1,3,3,0.0
3680,1,4,0,6.647568723811179
3680,1,4,1,13.037778510688343
3680,1,4,2,0.0
3680,1,4,3,0.0
3680,2,1,0,24.49992534707202
3680,2,1,1,8.225754874442051
3680,2,1,2,3.0415585668031926
3680,2,1,3,0.0
3680,2,2,0,30.99654679022834
3680,2,2,1,23.347170625483752
3680,2,2,2,12.523110839495857
3680,2,2,3,0.0
3680,2,3,0,18.24827728067985
3680,2,3,1,17.86191298962428
3680,2,3,2,17.077651518569198
3680,2,3,3,0.0
3680,2,4,0,17.650467506675447
3680,2,4,1,23.55556906050258
3680,2,4,2,36.76191058342849
3680,2,4,3,0.0
3680,3,1,0,3.6315918963274116
3680,3,1,1,4.8562721248632394
3680,3,1,2,2.7165728142330843
3680,3,1,3,0.4133217602161705
3680,3,2,0,2.2273343578324067
3680,3,2,1,6.681920961083669
3680,3,2,2,5.422221027761709
3680,3,2,3,0.6185393393246643
3680,3,3,0,1.1155732716220335
3680,3,3,1,4.349097784545211
3680,3,3,2,6.290675249029587
3680,3,3,3,1.4193065648656613
3680,3,4,0,1.0046342580604408
3680,3,4,1,5.3399887858794255
3680,3,4,2,12.607899386440735
3680,3,4,3,4.920565942967509
3680,4,1,0,0.8743080859415313
3680,4,1,1,4.232012023470851
3680,4,1,2,2.6922507010886547
3680,4,1,3,0.47496105662401417
3680,4,2,0,0.7856734399804964
3680,4,2,1,8.53167711891188
3680,4,2,2,7.873368245749664
3680,4,2,3,1.0414208225906392
3680,4,3,0,0.3613009427178131
3680,4,3,1,5.098548892729742
3680,4,3,2,8.386774228388221
3680,4,3,3,2.194064957739649
3680,4,4,0,0.4378472319313729
3680,4,4,1,8.424252809532872
3680,4,4,2,22.619554714339714
3680,4,4,3,10.236039579741893
3690,1,1,0,59.27357590456184
3690,1,1,1,29.246608154793414
3690,1,1,2,0.0
3690,1,1,3,0.0
3690,1,2,0,54.4026010947678
3690,1,2,1,60.22044827376605
3690,1,2,2,0.0
3690,1,2,3,0.0
3690,1,3,0,25.496819108028514
3690,1,3,1,36.677141130401274
3690,1,3,2,0.0
3690,1,3,3,0.0
3690,1,4,0,19.86409646993382
3690,1,4,1,38.95915948371918
3690,1,4,2,0.0
3690,1,4,3,0.0
3690,2,1,0,20.86819027896758
3690,2,1,1,7.006413916625115
3690,2,1,2,2.5906945436573934
3690,2,1,3,0.0
3690,2,2,0,44.96732701259757
3690,2,2,1,33.87021991320686
3690,2,2,2,18.167534085188564
3690,2,2,3,0.0
3690,2,3,0,42.12454672913242
3690,2,3,1,41.232658668538896
3690,2,3,2,39.42225988529072
3690,2,3,3,0.0
3690,2,4,0,69.27263099792894
3690,2,4,1,92.44832992991792
3690,2,4,2,144.27913966933585
3690,2,4,3,0.0
3690,3,1,0,4.2473089348880615
3690,3,1,1,5.679627164891077
3690,3,1,2,3.1771532472672823
3690,3,1,3,0.48339826039515194
3690,3,2,0,4.436760252097641
3690,3,2,1,13.310117191675259
3690,3,2,2,10.800845705748914
3690,3,2,3,1.2321054292652807
3690,3,3,0,3.535967426906408
3690,3,3,1,13.785081171963562
3690,3,3,2,19.9391858335517
3690,3,3,3,4.498693102302795
3690,3,4,0,5.41390011725739
3690,3,4,1,28.77680676531984
3690,3,4,2,67.94304237484438
3690,3,4,3,26.51656791699994
3690,4,1,0,0.9341085435492843
3690,4,1,1,4.521470922083844
3690,4,1,2,2.876393826960033
3690,4,1,3,0.5074471893599264
3690,4,2,0,1.4296793798883225
3690,4,2,1,15.524977976952
3690,4,2,2,14.327062184379326
3690,4,2,3,1.895059448466442
3690,4,3,0,1.0461531967716353
3690,4,3,1,14.762937463995518
3690,4,3,2,24.28405141605995
3690,4,3,3,6.352953447056675
3690,4,4,0,2.155464628316907
3690,4,4,1,41.47149422608089
3690,4,4,2,111.35310797780728
3690,4,4,3,50.390683414537776
3700,1,1,0,27.86905657112832
3700,1,1,1,13.751074821130038
3700,1,1,2,0.0
3700,1,1,3,0.0
3700,1,2,0,19.36911296491794
3700,1,2,1,21.440457660851674
3700,1,2,2,0.0
3700,1,2,3,0.0
3700,1,3,0,9.015853771725512
3700,1,3,1,12.969293926257377
3700,1,3,2,0.0
3700,1,3,3,0.0
3700,1,4,0,4.897094429866071
3700,1,4,1,9.604599091066575
3700,1,4,2,0.0
3700,1,4,3,0.0
3700,2,1,0,7.8378006473826956
3700,2,1,1,2.6315111563316775
3700,2,1,2,0.973028667076794
3700,2,1,3,0.0
3700,2,2,0,12.78896581403729
3700,2,2,1,9.632884882452021
3700,2,2,2,5.166950934747416
3700,2,2,3,0.0
3700,2,3,0,11.89883339613096
3700,2,3,1,11.646903624417563
3700,2,3,2,11.135524032823513
3700,2,3,3,0.0
3700,2,4,0,13.64204984051323
3700,2,4,1,18.20610400395875
3700,2,4,2,28.4132879892247
3700,2,4,3,0.0
3700,3,1,0,2.0191449552960115
3700,3,1,1,2.7000603708743984
3700,3,1,2,1.5103994199073127
3700,3,1,3,0.22980460659649726
3700,3,2,0,1.5971604129251644
3700,3,2,1,4.791422358214579
3700,3,2,2,3.8881260665773034
3700,3,2,3,0.4435376049995693
3700,3,3,0,1.2642169839788868
3700,3,3,1,4.928590012032707
3700,3,3,2,7.128871489503821
3700,3,3,3,1.6084209889387073
3700,3,4,0,1.3494985127366788
3700,3,4,1,7.173065089864059
3700,3,4,2,16.935856341972205
3700,3,4,3,6.609665526116186
3700,4,1,0,0.3487875694373244
3700,4,1,1,1.688275804868448
3700,4,1,2,1.0740190940101186
3700,4,1,3,0.1894761299603853
3700,4,2,0,0.40423250835332303
3700,4,2,1,4.389586139406741
3700,4,2,2,4.05088327186903
3700,4,2,3,0.5358156836479612
3700,4,3,0,0.29377758652389624
3700,4,3,1,4.145683587795355
3700,4,3,2,6.819374101276679
3700,4,3,3,1.78401723259503
3700,4,4,0,0.422000610142941
3700,4,4,1,8.119361198059293
3700,4,4,2,21.80090496063506
3700,4,4,3,9.865575554844247
3710,1,1,0,33.24989972297041
3710,1,1,1,16.40607595448021
3710,1,1,2,0.0
3710,1,1,3,0.0
3710,1,2,0,32.554262594982085
3710,1,2,1,36.035635194660955
3710,1,2,2,0.0
3710,1,2,3,0.0
3710,1,3,0,17.789364559010536
3710,1,3,1,25.589977784544054
3710,1,3,2,0.0
