ZONE,HHSIZE,INCOME,TOTHH
3390,2,4,33.39581162261684
3390,3,1,1.845294147118173
3390,3,2,2.918582524559641
3390,3,3,4.191122845804657
3390,3,4,10.02661525264918
3390,4,1,1.2015910778944825
3390,4,2,3.25454635976856
3390,4,3,4.665913932509553
3390,4,4,16.02096003239009
3400,1,1,36.776985405285686
3400,1,2,34.3660104738269
3400,1,3,19.089605836054147
3400,1,4,14.024904882693995
3400,2,1,6.854966871456771
3400,2,2,15.751348587517462
3400,2,3,20.41645179783151
3400,2,4,39.51286622675954
3400,3,1,2.1832935701051657
3400,3,2,3.453174373117596
3400,3,3,4.95880376310551
3400,3,4,11.863173491995813
3400,4,1,1.4216844931523829
3400,4,2,3.8506761385380495
3400,4,3,5.520561534008827
3400,4,4,18.955492315550647
3410,1,1,28.753236736498906
3410,1,2,21.304889179797808
3410,1,3,9.376505220226177
3410,1,4,5.487664436305863
3410,2,1,14.701911908129858
3410,2,2,26.78710299066698
3410,2,3,27.509465328033137
3410,2,4,42.41153584471733
3410,3,1,6.689694818440636
3410,3,2,8.38981197785314
3410,3,3,9.545628276239997
3410,3,4,18.19164873641164
3410,4,1,4.800205216930607
3410,4,2,10.309393597682062
3410,4,3,11.710441237500692
3410,4,4,32.03086421656516
3420,1,1,118.13643172227466
3420,1,2,112.86051291086044
3420,1,3,64.0763557346081
3420,1,4,47.907675359302594
3420,2,1,18.76994457029488
3420,2,2,44.09410710010171
3420,2,3,58.415892800542935
3420,2,4,115.05185249696218
3420,3,1,7.587318489706993
3420,3,2,12.268737320282906
3420,3,3,18.007201407408623
3420,3,4,43.840400453059175
3420,4,1,4.134638337723453
3420,4,2,11.449235132754945
3420,4,3,16.77685986544036
3420,4,4,58.62283554667609
3430,1,1,63.35666601563352
3430,1,2,52.32982249277654
3430,1,3,25.06474514568722
3430,1,4,15.73325956280048
3430,2,1,19.47095528730378
3430,2,2,39.5460942757073
3430,2,3,44.19898648474551
3430,2,4,73.08412105006941
3430,3,1,11.014695365482709
3430,3,2,15.398656072147718
3430,3,3,19.06722188876104
3430,3,4,38.97299944012032
3430,4,1,5.770289571579998
3430,4,2,13.81450508736844
3430,4,3,17.07763709680622
3430,4,4,50.09934465900979
3440,1,1,83.34672922411498
3440,1,2,70.96458835682519
3440,1,3,35.30898656311407
3440,1,4,22.980001855214145
3440,2,1,22.988606049189155
3440,2,2,48.13103006164109
3440,2,3,55.88090137453892
3440,2,4,95.80397143736606
3440,3,1,10.10400395683401
3440,3,2,14.561295550452344
3440,3,3,18.72984362246316
3440,3,4,39.69355114937218
3440,4,1,6.297622029861854
3440,4,2,15.542128478081384
3440,4,3,19.958710448883835
3440,4,4,60.70802922104762
3450,1,1,58.540762564238776
3450,1,2,43.37614127973223
3450,1,3,19.09029480089213
3450,1,4,11.172726873917693
3450,2,1,29.93266956835071
3450,2,2,54.53777083711336
3450,2,3,56.00847976858547
3450,2,4,86.34866650399283
3450,3,1,13.620026141141723
3450,3,2,17.0814157534708
3450,3,3,19.434624476085748
3450,3,4,37.03767332665104
3450,4,1,9.773079686268789
3450,4,2,20.989628691683635
3450,4,3,23.84212136843665
3450,4,4,65.21391779343843
3460,1,1,0.0
3460,1,2,0.0
3460,1,3,0.0
3460,1,4,0.0
3460,2,1,0.0
3460,2,2,0.0
3460,2,3,0.0
3460,2,4,0.0
3460,3,1,0.3893486165184468
3460,3,2,0.4777876418677841
3460,3,3,0.4403704974478208
3460,3,4,1.5624105034503544
3460,4,1,0.3447149834815532
3460,4,2,0.7244089901322158
3460,4,3,0.6665841505521792
3460,4,4,3.394374616549646
3470,1,1,77.13429252079371
3470,1,2,73.68951042451128
3470,1,3,41.83708865118693
3470,1,4,31.28014441677869
3470,2,1,12.255376042572856
3470,2,2,28.7901683326462
3470,2,3,38.1412278790779
3470,2,4,75.1202919893729
3470,3,1,4.953953960699647
3470,3,2,8.010571840769822
3470,3,3,11.7573615572309
3470,3,4,28.62451678517561
3470,4,1,2.699610935933799
3470,4,2,7.475497939072708
3470,4,3,10.954040151504278
3470,4,4,38.27634608167282
3480,1,1,57.3967178082492
3480,1,2,53.633982873378365
3480,1,3,29.79256475668701
3480,1,4,21.888240674664694
3480,2,1,10.698337418633372
3480,2,2,24.582648632401728
3480,2,3,31.863332722138725
3480,2,4,61.66652344176279
3480,3,1,3.407399588490489
3480,3,2,5.389263770597755
3480,3,3,7.7390535717086
3480,3,4,18.51449252098092
3480,4,1,2.2187795646269417
3480,4,2,6.009632634622143
3480,4,3,8.615771766465661
3480,4,4,29.5832578815916
3490,1,1,21.44567111296129
3490,1,2,16.5078643788372
3490,1,3,7.439115649594592
3490,1,4,4.414132770294898
3490,2,1,8.943459847329377
3490,2,2,16.928411373349018
3490,2,3,17.800873098655188
3490,2,4,27.82407201706968
3490,3,1,4.926156139123943
3490,3,2,6.418193504829722
3490,3,3,7.477110427070457
3490,3,4,14.4470399074127
3490,4,1,3.0276605405854022
3490,4,2,6.75521550098405
3490,4,3,7.856842450679766
3490,4,4,21.78818108722273
3500,1,1,8.561780526854793
3500,1,2,10.143656775916735
3500,1,3,5.48975884598689
3500,1,4,9.693548832247314
3500,2,1,1.9690927127552824
3500,2,2,5.736619062595311
3500,2,3,7.244516650339629
3500,2,4,33.69723395808587
3500,3,1,1.0316086282086845
3500,3,2,2.068706140575693
3500,3,3,2.894330324055075
3500,3,4,16.64173592560281
3500,4,1,0.5495675321812423
3500,4,2,1.8872624489122627
3500,4,3,2.636145871618408
3500,4,4,21.754435764064024
3510,1,1,55.382892925740215
3510,1,2,42.63113429792493
3510,1,3,19.21132443529325
3510,1,4,11.39938411297806
3510,2,1,23.096254554185656
3510,2,2,43.71718607241165
3510,2,3,45.97029599188789
3510,2,4,71.8549488688243
3510,3,1,12.72167126650049
3510,3,2,16.574819308864388
3510,3,3,19.30944496887783
3510,3,4,37.30910821450393
3510,4,1,7.81885531357364
3510,4,2,17.445169927799014
3510,4,3,20.290093132941056
3510,4,4,56.26741610669374
3520,1,1,121.3292161330112
3520,1,2,103.30432830043472
3520,1,3,51.39987738012097
3520,1,4,33.452369850424475
3520,2,1,33.46489511830435
3520,2,2,70.06513876928105
3520,2,3,81.34675498000513
3520,2,4,139.46343024054573
3520,3,1,14.708566146502324
3520,3,2,21.197119448645605
3520,3,3,27.26534401724108
3520,3,4,57.78256077138883
3520,4,1,9.167552842182152
3520,4,2,22.6249342096386
3520,4,3,29.05422583863284
3520,4,4,88.373685049641
3530,1,1,34.94673244513118
3530,1,2,28.86446558133309
3530,1,3,13.825395139883032
3530,1,4,8.678266187417726
3530,2,1,10.7399316862509
3530,2,2,21.81312342985442
3530,2,3,24.3795996880144
3530,2,4,40.31227311888749
3530,3,1,6.075566094452761
3530,3,2,8.493703150906876
3530,3,3,10.517237470388032
3530,3,4,21.497011595939377
3530,4,1,3.1828184541651585
3530,4,2,7.619905583905604
3530,4,3,9.41980776371454
3530,4,4,27.634162331755395
3540,1,1,25.09364609609387
3540,1,2,19.31590316492807
3540,1,3,8.704532229164807
3540,1,4,5.16499040647908
3540,2,1,10.464770027545198
3540,2,2,19.807986503867152
3540,2,3,20.82885666698313
3540,2,4,32.55703272100421
3540,3,1,5.764110533923377
3540,3,2,7.509948070084261
3540,3,3,8.748990035798935
3540,3,4,16.90452607723032
3540,4,1,3.542674962437556
3540,4,2,7.904298550120512
3540,4,3,9.193315651053126
3540,4,4,25.49441807628638
3550,1,1,53.819859736913465
3550,1,2,38.60548679124703
3550,1,3,16.600532524420696
3550,1,4,9.355466721478328
3550,2,1,29.72811190831142
3550,2,2,52.43643896334814
3550,2,3,52.613944115619816
3550,2,4,78.1087343330907
3550,3,1,13.544907113862877
3550,3,2,16.44507601716552
3550,3,3,18.280978676477915
3550,3,4,33.54778698024681
3550,4,1,12.204286420912243
3550,4,2,25.37462539923934
3550,4,3,28.161192720481573
3550,4,4,74.17257102418418
3560,1,1,35.283668431240045
3560,1,2,25.06289302752908
3560,1,3,10.612407728222374
3560,1,4,5.83377812579141
3560,2,1,19.08034832985144
3560,2,2,33.32753237311744
3560,2,3,32.92915357323579
3560,2,4,47.68390906555473
3560,3,1,11.241632168780676
3560,3,2,13.5157522349676
3560,3,3,14.794950567943255
3560,3,4,26.483202127908893
3560,4,1,9.301449810127863
3560,4,2,19.15088691738588
3560,4,3,20.929075121598583
3560,4,4,53.76936001774496
3570,1,1,42.28434509171091
3570,1,2,47.12097731545892
3570,1,3,23.92970755069459
3570,1,4,20.02858071528278
3570,2,1,16.953177741004794
3570,2,2,46.45636101544259
3570,2,3,55.05071595380322
3570,2,4,121.37550740527716
3570,3,1,7.61065683857161
3570,3,2,14.355231608911511
3570,3,3,18.84620346000277
3570,3,4,51.36386023307747
3570,4,1,6.298823488712678
3570,4,2,20.34580584518693
3570,4,3,26.66713845249941
3570,4,4,104.3129072843626
3580,1,1,16.145593396794126
3580,1,2,17.789584129567846
3580,1,3,8.877871329198378
3580,1,4,7.233169784367237
3580,2,1,6.357603968772836
3580,2,2,17.225214842200597
3580,2,3,20.058681380191047
3580,2,4,43.05043023784199
3580,3,1,3.692794340531101
3580,3,2,6.886844685574124
3580,3,3,8.884927928197683
3580,3,4,23.571906981603444
3580,4,1,2.80450553390194
3580,4,2,8.956717207657439
3580,4,3,11.536400675412892
3580,4,4,43.927753578187335
3590,1,1,32.50602739987178
3590,1,2,23.316876289830937
3590,1,3,10.026361416196227
3590,1,4,5.650498887836817
3590,2,1,17.955134497967475
3590,2,2,31.670471272618936
3590,2,3,31.77768053276133
3590,2,4,47.175980591776295
3590,3,1,8.180829974738156
3590,3,2,9.932469059192195
3590,3,3,11.041314426661163
3590,3,4,20.262135355158115
3590,4,1,7.371124167422588
3590,4,2,15.325723116357937
3590,4,3,17.008749310381276
3590,4,4,44.79862336722878
3600,1,1,32.85011721410606
3600,1,2,36.607629246680766
3600,1,3,18.590655625258723
3600,1,4,15.559924664842477
3600,2,1,13.170687041165849
3600,2,2,36.09129812435669
3600,2,3,42.76813245849239
3600,2,4,94.29493673218964
3600,3,1,5.912613017445682
3600,3,2,11.15237897064715
3600,3,3,14.641352286743729
3600,3,4,39.9038657348467
3600,4,1,4.893468007282404
3600,4,2,15.806372438315384
3600,4,3,20.717327465505164
3600,4,4,81.03924097212119
3610,1,1,46.09713842322089
3610,1,2,35.48339920605729
3610,1,3,15.990264050932709
3610,1,4,9.488110129963776
3610,2,1,19.223828640909023
3610,2,2,36.3873584674564
3610,2,3,38.26270145432584
3610,2,4,59.80741253153638
3610,3,1,10.588696443374657
3610,3,2,13.795807688216458
3610,3,3,16.07193323756897
3610,3,4,31.053688873149973
3610,4,1,6.507909512495422
3610,4,2,14.520231257269836
3610,4,3,16.888161350172496
3610,4,4,46.83335831634988
3620,1,1,27.48165369364363
3620,1,2,31.387564046686407
3620,1,3,16.453751085918576
3620,1,4,28.364822080160387
3620,2,1,7.788938824106525
3620,2,2,21.875220227694392
3620,2,3,26.75804790205211
3620,2,4,121.51359527716912
3620,3,1,3.37544428304988
3620,3,2,6.525278854400164
3620,3,3,8.842945667965893
3620,3,4,49.64015097819812
3620,4,1,2.094492999199967
3620,4,2,6.933849947219034
3620,4,3,9.381238308063423
3620,4,4,75.58300582447232
3630,1,1,31.58675140823128
3630,1,2,34.5858416929686
3630,1,3,17.29491914651735
3630,1,4,27.767835482529176
3630,2,1,9.576083909821303
3630,2,2,25.7834317802258
3630,2,3,30.08538615467568
3630,2,4,127.2431420584982
3630,3,1,5.38154823514814
3630,3,2,9.973647316550151
3630,3,3,12.893320055314732
3630,3,4,67.40765999883324
3630,4,1,3.830730996799273
3630,4,2,12.157823081255447
3630,4,3,15.69113736249224
3630,4,4,117.74074132013938
3640,1,1,34.55729550262915
3640,1,2,38.2895169587845
3640,1,3,19.5085794193583
3640,1,4,32.23279692200974
3640,2,1,10.637657349027096
3640,2,2,28.983146348302416
3640,2,3,34.457674967385536
3640,2,4,149.97318651138235
3640,3,1,4.620721637951532
3640,3,2,8.665693616790753
3640,3,3,11.414047049204266
3640,3,4,61.40913791628918
3640,4,1,3.5874524103922205
3640,4,2,11.521448054122333
3640,4,3,15.150649206051911
3640,4,4,116.99099613031878
3650,1,1,41.54031788113477
3650,1,2,45.484476689113535
3650,1,3,22.74486634569313
3650,1,4,36.5179912903207
3650,2,1,12.593684121841498
3650,2,2,33.90826547417673
3650,2,3,39.56584481543871
3650,2,4,167.33979702410875
3650,3,1,7.077373088846919
3650,3,2,13.116527072038629
3650,3,3,16.95624240425726
3650,3,4,88.64905376895742
3650,4,1,5.037864808176824
3650,4,2,15.988976802671097
3650,4,3,20.635703416610934
3650,4,4,154.84301499661316
3660,1,1,89.45129178042211
3660,1,2,100.93620070700484
3660,1,3,64.54653839369203
3660,1,4,51.1054185299229
3660,2,1,12.741187109415131
3660,2,2,35.35327262928573
3660,2,3,52.75338193135786
3660,2,4,110.02708393309844
3660,3,1,5.131211981826125
3660,3,2,9.800171515004594
3660,3,3,16.20131435910746
3660,3,4,41.7700733800698
3660,4,1,2.738599246336627
3660,4,2,8.95714485970488
3660,4,3,14.783389473842671
3660,4,4,54.703720169908856
3670,1,1,26.61426202350683
3670,1,2,30.61813638548377
3670,1,3,15.964333803373323
3670,1,4,13.910396121217884
3670,2,1,9.85320311189562
3670,2,2,27.87411914977143
3670,2,3,33.9131304742994
3670,2,4,77.8416227830746
3670,3,1,4.412641828514201
3670,3,2,8.592437566336434
3670,3,3,11.581878424296397
3670,3,4,32.86159927713214
3670,4,1,2.9141661960833525
3670,4,2,9.717608933408366
3670,4,3,13.077052965030894
3670,4,4,53.25341095657537
3680,1,1,136.4965803219178
3680,1,2,103.77379246355692
3680,1,3,35.374853620488764
3680,1,4,19.68534723449952
3680,2,1,35.767238788317265
3680,2,2,66.86682825520795
3680,2,3,53.18784178887332
3680,2,4,77.96794715060652
3680,3,1,11.617758595639906
3680,3,2,14.95001568600245
3680,3,3,13.174652870062491
3680,3,4,23.87308837334811
3680,4,1,8.273531867125051
3680,4,2,18.23213962723268
3680,4,3,16.040689021575425
3680,4,4,41.71769433554586
3690,1,1,88.52018405935524
3690,1,2,114.62304936853384
3690,1,3,62.17396023842979
3690,1,4,58.823255953653
3690,2,1,30.46529873925009
3690,2,2,97.005081010993
3690,2,3,122.77946528296202
3690,2,4,306.0001005971827
3690,3,1,13.587487607441572
3690,3,2,29.779828578787097
3690,3,3,41.758927534724464
3690,3,4,128.65031717442156
3690,4,1,8.839420481953088
3690,4,2,33.17677898968609
3690,4,3,46.44609552388378
3690,4,4,205.3707502467429
3700,1,1,41.62013139225835
3700,1,2,40.80957062576961
3700,1,3,21.98514769798289
3700,1,4,14.501693520932646
3700,2,1,11.442340470791168
3700,2,2,27.588801631236727
3700,2,3,34.68126105337203
3700,2,4,60.26144183369668
3700,3,1,6.45940935267422
3700,3,2,10.720246442716617
3700,3,3,14.93009947445412
3700,3,4,32.06808547068913
3700,4,1,3.3005585982762766
3700,4,2,9.380517603277056
3700,4,3,13.04285250819096
3700,4,4,40.20784232368155
3710,1,1,49.65597567745061
3710,1,2,68.58989778964303
3710,1,3,43.37934234355459
3710,1,4,45.31633301567025
3710,2,1,7.404098159418548
3710,2,2,25.14896958429116
3710,2,3,37.11399333061871
3710,2,4,102.13269325549146
3710,3,1,3.4988327677809723
3710,3,2,8.180224147671982
3710,3,3,13.374531616929012
3710,3,4,45.49580711904683
3710,4,1,1.903702835349868
3710,4,2,7.621993418393799
3710,4,3,12.441415536897688
3710,4,4,60.74218940179142
3720,1,1,47.89811348854626
3720,1,2,42.15022482271117
3720,1,3,20.777254718040467
3720,1,4,12.714818373817335
3720,2,1,21.93409126637468
3720,2,2,47.46358355119493
3720,2,3,54.593818964526
3720,2,4,88.00772104713624
3720,3,1,9.972614235378256
3720,3,2,14.854016067679696
3720,3,3,18.92878453940288
3720,3,4,37.719482077621855
3720,4,1,6.965600491700823
3720,4,2,17.767275047414202
3720,4,3,22.60411522003067
3720,4,4,64.64848608842456
3730,1,1,51.4003189256872
3730,1,2,50.39928696080686
3730,1,3,27.15137039463685
3730,1,4,17.90940218120403
3730,2,1,14.131141103614146
3730,2,2,34.07180984745422
3730,2,3,42.83090464293725
3730,2,4,74.4220939617194
3730,3,1,7.977286224059802
3730,3,2,13.23936440575707
3730,3,3,18.43847794103603
3730,3,4,39.6036669128876
3730,4,1,4.076146780638848
3730,4,2,11.584816778981851
3730,4,3,16.107752575389885
3730,4,4,49.65616036318897
3740,1,1,30.966728467029395
3740,1,2,35.62539193378006
3740,1,3,18.57512297765153
3740,1,4,16.18528663970124
3740,2,1,11.46458485405549
3740,2,2,32.43262120911742
3740,2,3,39.459245645699575
3740,2,4,90.57175412293398
3740,3,1,5.134280304491052
3740,3,2,9.997635130804328
3740,3,3,13.47596578054862
3740,3,4,38.235748220577335
3740,4,1,3.390745654424061
3740,4,2,11.3068157562982
3740,4,3,15.215659482100286
3740,4,4,61.96241382078741
3750,1,1,23.05180809916929
3750,1,2,24.906887174897687
3750,1,3,12.25174469551321
3750,1,4,9.709020832712516
3750,2,1,9.289577326876351
3750,2,2,24.681400764523723
3750,2,3,28.32976491227744
3750,2,4,59.13924398206896
3750,3,1,5.39999019063842
3750,3,2,9.875539072469618
3750,3,3,12.558271453419676
3750,3,4,32.406218596107124
3750,4,1,4.87878834331595
3750,4,2,15.27943207310896
3750,4,3,19.39831981578969
3750,4,4,71.84399266711141
3761,1,1,41.837782877657695
3761,1,2,58.1608785595604
3761,1,3,39.10043612189066
3761,1,4,89.91974054871318
3761,2,1,4.2894484935932935
3761,2,2,14.66301050126616
3761,2,3,23.002152093506187
3761,2,4,139.34686979107838
3761,3,1,1.2960050126631075
3761,3,2,3.049455923671481
3761,3,3,5.29984994604413
3761,3,4,39.68789029205888
3761,4,1,0.7496873660859057
3761,4,2,3.0208089905019584
3761,4,3,5.24146061355903
3761,4,4,56.33452286814956
3762,1,1,1.849092046319011
3762,1,2,1.7432552247938604
3762,1,3,0.9813050289747488
3762,1,4,1.9620987298629424
3762,2,1,0.566245530388135
3762,2,2,1.3127034414257035
3762,2,3,1.724266357399858
3762,2,4,9.08189527821459
3762,3,1,0.271795388608389
3762,3,2,0.4337084781311793
3762,3,3,0.63114846550236
3762,3,4,4.109314295971144
3762,4,1,0.3199192126844646
3762,4,2,0.8742256486492578
3762,4,3,1.2701207501230334
3762,4,4,11.868906083951323
3770,1,1,22.25012336429121
3770,1,2,15.804832278573745
3770,1,3,6.692257116214111
3770,1,4,3.67882050676556
3770,2,1,12.032198551014488
3770,2,2,21.01657054663606
3770,2,3,20.76535014248905
3770,2,4,30.069800175903907
3770,3,1,7.089050365009449
3770,3,2,8.523126079570602
3770,3,3,9.32979732384812
3770,3,4,16.70048894081853
3770,4,1,5.8655580596848536
3770,4,2,12.076680668219591
3770,4,3,13.198018348448716
3770,4,4,33.907327293512004
3780,1,1,22.546181187521345
3780,1,2,26.93883512934521
3780,1,3,14.448838731898492
3780,1,4,12.829239700946369
3780,2,1,6.795365868555562
3780,2,2,19.965401853490302
3780,2,3,24.987733716153624
3780,2,4,58.44537479494271
3780,3,1,3.679798974793839
3780,3,2,7.441890857607013
3780,3,3,10.31877155269767
3780,3,4,29.83437674882516
3780,4,1,2.0845190491292533
3780,4,2,7.21925636455747
3780,4,3,9.99367022025021
3780,4,4,41.47074524928575
3790,1,1,14.18527788790944
3790,1,2,15.807839901975788
3790,1,3,8.027783110907176
3790,1,4,6.719058378000165
3790,2,1,5.687342131412523
3790,2,2,15.58487873551766
3790,2,3,18.46805719798535
3790,2,4,40.71826813435461
3790,3,1,2.553173802987907
3790,3,2,4.815800010052177
3790,3,3,6.3224021238211545
3790,3,4,17.231214749138353
3790,4,1,2.1130884576901288
3790,4,2,6.825479007454367
3790,4,3,8.946118678286323
3790,4,4,34.99421769250688
3800,1,1,25.79141434165352
3800,1,2,28.741527094501432
3800,1,3,14.595969292558502
3800,1,4,12.216469778182107
3800,2,1,10.34062205711368
3800,2,2,28.33614315548666
3800,2,3,33.57828581451883
3800,2,4,74.03321478973564
3800,3,1,4.6421341872507424
3800,3,2,8.756000018276687
3800,3,3,11.495276588765734
3800,3,4,31.329481362069725
3800,4,1,3.841979013982052
3800,4,2,12.409961831735218
3800,4,3,16.26567032415695
3800,4,4,63.62585035001251
3810,1,1,29.38863792088415
3810,1,2,32.750213768208205
3810,1,3,16.631722904415348
3810,1,4,13.92034582619172
3810,2,1,11.78286671244796
3810,2,2,32.288289437699255
3810,2,3,38.26157304654381
3810,2,4,84.35890001040931
3810,3,1,5.289589744946241
3810,3,2,9.977231599773171
3810,3,3,13.098565165619908
3810,3,4,35.6991195520426
3810,4,1,4.377833981721654
3810,4,2,14.140824929319336
3810,4,3,18.534303290420944
3810,4,4,72.49998210935635
3820,1,1,71.41187391223191
3820,1,2,54.96948653983935
3820,1,3,24.771488194010864
3820,1,4,14.698607059847957
3820,2,1,29.780799285436995
3820,2,2,56.36986467620343
3820,2,3,59.2750722769652
3820,2,4,92.65129135580932
3820,3,1,16.40359209213437
3820,3,2,21.37192270164948
3820,3,3,24.89800688601812
3820,3,4,48.10715350612683
3820,4,1,10.081797470196744
3820,4,2,22.49417120430771
3820,4,3,26.162475377005823
3820,4,4,72.55239681621588
3830,1,1,23.687377908518627
3830,1,2,26.39682356837105
3830,1,3,13.405245481849777
3830,1,4,11.219863033119886
3830,2,1,9.49704499455967
3830,2,2,26.024510424381173
3830,2,3,30.83900460333438
3830,2,4,67.99366305688878
3830,3,1,4.263433766711866
3830,3,2,8.041694753627802
3830,3,3,10.557504024945372
3830,3,4,28.773655250953507
3830,4,1,3.528554410209832
3830,4,2,11.397570208619978
3830,4,3,14.93873406087046
3830,4,4,58.43532045303781
3840,1,1,25.25857575421292
3840,1,2,29.05849941142429
3840,1,3,15.151137175319452
3840,1,4,13.2018236646411
3840,2,1,9.35129732335402
3840,2,2,26.454257852598086
3840,2,3,32.18565197828952
3840,2,4,73.87649990672499
3840,3,1,4.187869188455837
3840,3,2,8.154753079043159
3840,3,3,10.991916788742424
3840,3,4,31.18768403245249
3840,4,1,2.7657234139772293
3840,4,2,9.22261008693447
3840,4,3,12.410929623648618
3840,4,4,50.54077072018145
3850,1,1,12.19537061909402
3850,1,2,12.719616023806584
3850,1,3,6.108829907162023
3850,1,4,4.680522082859134
3850,2,1,5.426138386249415
3850,2,2,13.916475377056791
3850,2,3,15.595811202740157
3850,2,4,31.47744964604848
3850,3,1,2.996612285813367
3850,3,2,5.290088487546183
3850,3,3,6.568066453294727
3850,3,4,16.386824408663635
3850,4,1,3.3337063888432
3850,4,2,10.078296291590444
3850,4,3,12.4925061528031
3850,4,4,44.73368628642873
3860,1,1,27.762779102273235
3860,1,2,25.134161935277053
3860,1,3,13.471746935145658
3860,1,4,25.9155351268288
3860,2,1,9.665008138379587
3860,2,2,21.51607686750158
3860,2,3,26.91022173260876
3860,2,4,136.3668611545775
3860,3,1,7.273936393857629
3860,3,2,11.146136393085516
3860,3,3,15.444520526159934
3860,3,4,96.7457044676928
3860,4,1,6.032643881489543
3860,4,2,15.830328850135857
3860,4,3,21.899180450085662
3860,4,4,196.8851573869009
3870,1,1,19.836228413189133
3870,1,2,19.46643726906853
3870,1,3,8.815664517098623
3870,1,4,12.610234013844334
3870,2,1,8.217510622540075
3870,2,2,19.830197520279903
3870,2,3,20.95512722598587
3870,2,4,78.96119210601132
3870,3,1,6.290328464595392
3870,3,2,10.44850321304621
3870,3,3,12.232443837736817
3870,3,4,56.97735940598737
3870,4,1,5.387124849675407
3870,4,2,15.323754704605356
3870,4,3,17.9106847421787
3870,4,4,119.73720909415697
3880,1,1,189.97045070146103
3880,1,2,271.45091885722644
3880,1,3,181.2323641539612
3880,1,4,205.3578279423592
3880,2,1,25.50002504753344
3880,2,2,89.59943309751083
3880,2,3,139.5868103464451
3880,2,4,416.6536520552912
3880,3,1,7.944010598938828
3880,3,2,19.213145015372483
3880,3,3,33.161446812585744
3880,3,4,122.3573247491779
3880,4,1,4.832342132066676
3880,4,2,20.01445250989021
3880,4,3,34.487885863008
3880,4,4,182.6379101171717
3890,1,1,108.07096928959908
3890,1,2,140.1598675221077
3890,1,3,84.94073431614414
3890,1,4,169.7367482982085
3890,2,1,16.247720853276526
3890,2,2,51.81630883004237
3890,2,3,73.27460520294989
3890,2,4,385.71689055665365
3890,3,1,6.774608874047625
3890,3,2,14.871413217330208
3890,3,3,23.29888532309908
3890,3,4,151.60586646483674
3890,4,1,3.6991295330767744
3890,4,2,13.905766981519696
3890,4,3,21.7503223968069
3890,4,4,203.13016234030127
3900,1,1,30.17190795962424
3900,1,2,28.43582868559282
3900,1,3,12.573768529674966
3900,1,4,17.49835344456874
3900,2,1,14.615543846655672
3900,2,2,33.871738429455846
3900,2,3,34.94875754111674
3900,2,4,128.1205419799985
3900,3,1,9.971903557056436
3900,3,2,15.907230247445808
3900,3,3,18.18380264389956
3900,3,4,82.40193852989712
3900,4,1,10.480547086663655
3900,4,2,28.63042830650552
3900,4,3,32.674265626308745
3900,4,4,212.51344358553564
3910,1,1,18.484714988136936
3910,1,2,24.84801424071183
3910,1,3,13.875777097367086
3910,1,4,13.3927971909299
3910,2,1,5.180353302298479
3910,2,2,17.12370353717158
3910,2,3,22.3130022642375
3910,2,4,56.731894969881935
3910,3,1,2.793239263794005
3910,3,2,6.355364292478587
3910,3,3,9.174800863550804
3910,3,4,28.835774503734985
3910,4,1,1.5592770957705784
3910,4,2,6.07551370463801
3910,4,3,8.756429399844613
3910,4,4,39.49934356045322
3920,1,1,22.12324240493184
3920,1,2,27.444730413656767
3920,1,3,14.236535456035044
3920,1,4,12.58230177824039
3920,2,1,8.098175436465056
3920,2,2,24.703401900268148
3920,2,3,29.901762711941103
3920,2,4,69.61580941608122
3920,3,1,4.685553923263102
3920,3,2,9.838400873046336
3920,3,3,13.193512383628054
3920,3,4,37.96970373134563
3920,4,1,3.502589737340004
3920,4,2,12.594479930028744
3920,4,3,16.861802643395794
3920,4,4,69.6479976373328
3931,1,1,15.785549620495134
3931,1,2,19.582579525924857
3931,1,3,10.158164556162934
3931,1,4,8.977822754235184
3931,2,1,5.778273719918039
3931,2,2,17.626565281623694
3931,2,3,21.335740502684768
3931,2,4,49.67281892022772
3931,3,1,3.3432732237606744
3931,3,2,7.019973036735983
3931,3,3,9.413938544286328
3931,3,4,27.09244112395749
3931,4,1,2.4991953298261578
3931,4,2,8.986512204715474
3931,4,3,12.031365811865973
3931,4,4,49.695786112579626
3932,1,1,3.735243168975898
3932,1,2,2.902080217729268
3932,1,3,2.9351062492172013
3932,1,4,7.244830937479929
3932,2,1,0.7929846716298491
3932,2,2,1.5150072702999169
3932,2,3,3.575393226943727
3932,2,4,23.24789012903773
3932,3,1,0.4331212240818305
3932,3,2,0.5695782294268672
3932,3,3,1.489218303540172
3932,3,4,11.969714448118827
3932,4,1,0.2935872733124232
3932,4,2,0.6611629895439474
3932,4,3,1.7258433252988976
3932,4,4,19.909238335363515
3940,1,1,30.612167398047923
3940,1,2,39.63909488249008
3940,1,3,21.50108135046564
3940,1,4,20.3423363528483
3940,2,1,10.535549996282455
3940,2,2,33.54642570985349
3940,2,3,42.45975744655747
3940,2,4,105.82136043706608
3940,3,1,4.698842976636856
3940,3,2,10.298499796698712
3940,3,3,14.441127677714512
3940,3,4,44.49002323034752
3940,4,1,3.05686010903277
3940,4,2,11.473237690957731
3940,4,3,16.06205032526241
3940,4,4,71.02158509973815
3951,1,1,40.01838322790089
3951,1,2,27.632080697316496
3951,1,3,8.52251293823094
3951,1,4,4.280090867677618
3951,2,1,15.228793483688262
3951,2,2,25.857047833277715
3951,2,3,18.6091999111578
3951,2,4,24.61888187383832
3951,3,1,6.799144627503158
